,Time (Seconds),Voltage (V),Current (A),Repeat,Run,Channel,Step,Loop Count,File Name,File Path,Exp Type,OCV,Exp Title,Exp Name,Exp Start Time,Capacity (Ah),Energy (Wh),raw dQ/dV (Ah/V),dQ/dV (Ah/V),Cumulative Capacity (Ah),Current Density (A/m^2),Overpotential (V),SOC (%)
21864,54685.0,0.1620407,0.009037877,23,01,MGPA-Li,Step09,No loop,MGP-A Half Cell ICI Test 2,C:\Users\solartronmobile.24M\24M Technologies\Lab Equipment Data - Solartron\Mat H\,5,0.13735,"Galvanostatic	[0.00904 A,10 Min][default]	Step09[auto]",Galvanostatic,11/16/2024 12:28:03 AM,0.0005899756444444444,0.0022829177845077988,0.1303219159514575,,0.0020700249458333333,0.009037877,,36.740000000000016
21865,54690.0,0.1620651,0.00903759,23,01,MGPA-Li,Step09,No loop,MGP-A Half Cell ICI Test 2,C:\Users\solartronmobile.24M\24M Technologies\Lab Equipment Data - Solartron\Mat H\,5,0.13735,"Galvanostatic	[0.00904 A,10 Min][default]	Step09[auto]",Galvanostatic,11/16/2024 12:28:03 AM,0.0006025278527777777,0.0023805665212210145,0.14116293672214728,,0.002082577154166667,0.00903759,,36.740000000000016
21866,54695.0,0.1620926,0.009037495,23,01,MGPA-Li,Step09,No loop,MGP-A Half Cell ICI Test 2,C:\Users\solartronmobile.24M\24M Technologies\Lab Equipment Data - Solartron\Mat H\,5,0.13735,"Galvanostatic	[0.00904 A,10 Min][default]	Step09[auto]",Galvanostatic,11/16/2024 12:28:03 AM,0.0006150799291666666,0.002480266426147455,0.15219249941059598,,0.0020951292305555554,0.009037495,,36.740000000000016
21867,54700.0,0.1621185,0.009037686,23,01,MGPA-Li,Step09,No loop,MGP-A Half Cell ICI Test 2,C:\Users\solartronmobile.24M\24M Technologies\Lab Equipment Data - Solartron\Mat H\,5,0.13735,"Galvanostatic	[0.00904 A,10 Min][default]	Step09[auto]",Galvanostatic,11/16/2024 12:28:03 AM,0.0006276322708333332,0.002582017228446549,0.1636283743414262,,0.002107681572222222,0.009037686,,36.740000000000016
21868,54705.0,0.1621445,0.009037971,23,01,MGPA-Li,Step09,No loop,MGP-A Half Cell ICI Test 2,C:\Users\solartronmobile.24M\24M Technologies\Lab Equipment Data - Solartron\Mat H\,5,0.13735,"Galvanostatic	[0.00904 A,10 Min][default]	Step09[auto]",Galvanostatic,11/16/2024 12:28:03 AM,0.0006401850083333332,0.002685819706530253,0.17540330468804627,,0.002120234309722222,0.009037971,,36.740000000000016
21869,54710.0,0.1621674,0.009037781,23,01,MGPA-Li,Step09,No loop,MGP-A Half Cell ICI Test 2,C:\Users\solartronmobile.24M\24M Technologies\Lab Equipment Data - Solartron\Mat H\,5,0.13735,"Galvanostatic	[0.00904 A,10 Min][default]	Step09[auto]",Galvanostatic,11/16/2024 12:28:03 AM,0.0006527374819444443,0.0027916724468597305,0.18738531235097752,,0.0021327867833333333,0.009037781,,36.740000000000016
21870,54715.0,0.1621918,0.009037971,23,01,MGPA-Li,Step09,No loop,MGP-A Half Cell ICI Test 2,C:\Users\solartronmobile.24M\24M Technologies\Lab Equipment Data - Solartron\Mat H\,5,0.13735,"Galvanostatic	[0.00904 A,10 Min][default]	Step09[auto]",Galvanostatic,11/16/2024 12:28:03 AM,0.0006652902194444443,0.00289957706507382,0.19918656775626867,,0.002145339520833333,0.009037971,,36.740000000000016
21871,54720.0,0.1622116,0.009037877,23,01,MGPA-Li,Step09,No loop,MGP-A Half Cell ICI Test 2,C:\Users\solartronmobile.24M\24M Technologies\Lab Equipment Data - Solartron\Mat H\,5,0.13735,"Galvanostatic	[0.00904 A,10 Min][default]	Step09[auto]",Galvanostatic,11/16/2024 12:28:03 AM,0.0006778428263888887,0.003009531034490884,0.21216271350366459,,0.0021578921277777777,0.009037877,,36.740000000000016
21872,54725.0,0.1622314,0.009037877,23,01,MGPA-Li,Step09,No loop,MGP-A Half Cell ICI Test 2,C:\Users\solartronmobile.24M\24M Technologies\Lab Equipment Data - Solartron\Mat H\,5,0.13735,"Galvanostatic	[0.00904 A,10 Min][default]	Step09[auto]",Galvanostatic,11/16/2024 12:28:03 AM,0.0006903954333333332,0.0031215348521941573,0.2255432026672245,,0.002170444734722222,0.009037877,,36.740000000000016
21873,54730.0,0.1622498,0.009037971,23,01,MGPA-Li,Step09,No loop,MGP-A Half Cell ICI Test 2,C:\Users\solartronmobile.24M\24M Technologies\Lab Equipment Data - Solartron\Mat H\,5,0.13735,"Galvanostatic	[0.00904 A,10 Min][default]	Step09[auto]",Galvanostatic,11/16/2024 12:28:03 AM,0.0007029481708333332,0.0032355880523222314,0.23931628616367284,,0.002182997472222222,0.009037971,,36.740000000000016
21874,54735.0,0.1622681,0.009037877,23,01,MGPA-Li,Step09,No loop,MGP-A Half Cell ICI Test 2,C:\Users\solartronmobile.24M\24M Technologies\Lab Equipment Data - Solartron\Mat H\,5,0.13735,"Galvanostatic	[0.00904 A,10 Min][default]	Step09[auto]",Galvanostatic,11/16/2024 12:28:03 AM,0.0007155007777777776,0.0033516910040807535,0.2535111975046844,,0.0021955500791666664,0.009037877,,36.740000000000016
21875,54740.0,0.1622879,0.009038066,23,01,MGPA-Li,Step09,No loop,MGP-A Half Cell ICI Test 2,C:\Users\solartronmobile.24M\24M Technologies\Lab Equipment Data - Solartron\Mat H\,5,0.13735,"Galvanostatic	[0.00904 A,10 Min][default]	Step09[auto]",Galvanostatic,11/16/2024 12:28:03 AM,0.0007280536472222221,0.0034698453015757887,0.2675377119446796,,0.002208102948611111,0.009038066,,36.740000000000016
21876,54745.0,0.1623047,0.009037971,23,01,MGPA-Li,Step09,No loop,MGP-A Half Cell ICI Test 2,C:\Users\solartronmobile.24M\24M Technologies\Lab Equipment Data - Solartron\Mat H\,5,0.13735,"Galvanostatic	[0.00904 A,10 Min][default]	Step09[auto]",Galvanostatic,11/16/2024 12:28:03 AM,0.0007406063847222221,0.0035900491986662134,0.2824489508916026,,0.002220655686111111,0.009037971,,36.740000000000016
21877,54750.0,0.1623245,0.009038162,23,01,MGPA-Li,Step09,No loop,MGP-A Half Cell ICI Test 2,C:\Users\solartronmobile.24M\24M Technologies\Lab Equipment Data - Solartron\Mat H\,5,0.13735,"Galvanostatic	[0.00904 A,10 Min][default]	Step09[auto]",Galvanostatic,11/16/2024 12:28:03 AM,0.0007531593874999999,0.003712305419662457,0.2975350267309243,,0.0022332086888888886,0.009038162,,36.740000000000016
21878,54755.0,0.1623413,0.009038257,23,01,MGPA-Li,Step09,No loop,MGP-A Half Cell ICI Test 2,C:\Users\solartronmobile.24M\24M Technologies\Lab Equipment Data - Solartron\Mat H\,5,0.13735,"Galvanostatic	[0.00904 A,10 Min][default]	Step09[auto]",Galvanostatic,11/16/2024 12:28:03 AM,0.000765712522222222,0.0038366121859462914,0.3133974465665269,,0.002245761823611111,0.009038257,,36.740000000000016
21879,54760.0,0.1623627,0.009038257,23,01,MGPA-Li,Step09,No loop,MGP-A Half Cell ICI Test 2,C:\Users\solartronmobile.24M\24M Technologies\Lab Equipment Data - Solartron\Mat H\,5,0.13735,"Galvanostatic	[0.00904 A,10 Min][default]	Step09[auto]",Galvanostatic,11/16/2024 12:28:03 AM,0.0007782656569444443,0.0039629734993250655,0.32807931322371253,,0.0022583149583333332,0.009038257,,36.740000000000016
21880,54765.0,0.1623749,0.009037971,23,01,MGPA-Li,Step09,No loop,MGP-A Half Cell ICI Test 2,C:\Users\solartronmobile.24M\24M Technologies\Lab Equipment Data - Solartron\Mat H\,5,0.13735,"Galvanostatic	[0.00904 A,10 Min][default]	Step09[auto]",Galvanostatic,11/16/2024 12:28:03 AM,0.0007908183944444442,0.0040913825570411426,0.3441935152179916,,0.002270867695833333,0.009037971,,36.740000000000016
21881,54770.0,0.1623962,0.009038066,23,01,MGPA-Li,Step09,No loop,MGP-A Half Cell ICI Test 2,C:\Users\solartronmobile.24M\24M Technologies\Lab Equipment Data - Solartron\Mat H\,5,0.13735,"Galvanostatic	[0.00904 A,10 Min][default]	Step09[auto]",Galvanostatic,11/16/2024 12:28:03 AM,0.0008033712638888887,0.0042218469974858956,0.3604298167954812,,0.0022834205652777777,0.009038066,,36.740000000000016
21882,54775.0,0.1624084,0.009038162,23,01,MGPA-Li,Step09,No loop,MGP-A Half Cell ICI Test 2,C:\Users\solartronmobile.24M\24M Technologies\Lab Equipment Data - Solartron\Mat H\,5,0.13735,"Galvanostatic	[0.00904 A,10 Min][default]	Step09[auto]",Galvanostatic,11/16/2024 12:28:03 AM,0.0008159242666666665,0.004354359952156402,0.3773920414213503,,0.0022959735680555555,0.009038162,,36.740000000000016
21883,54780.0,0.1624268,0.009037971,23,01,MGPA-Li,Step09,No loop,MGP-A Half Cell ICI Test 2,C:\Users\solartronmobile.24M\24M Technologies\Lab Equipment Data - Solartron\Mat H\,5,0.13735,"Galvanostatic	[0.00904 A,10 Min][default]	Step09[auto]",Galvanostatic,11/16/2024 12:28:03 AM,0.0008284770041666665,0.00448892682081678,0.3931330253679906,,0.0023085263055555552,0.009037971,,36.740000000000016
21884,54785.0,0.1624405,0.009038066,23,01,MGPA-Li,Step09,No loop,MGP-A Half Cell ICI Test 2,C:\Users\solartronmobile.24M\24M Technologies\Lab Equipment Data - Solartron\Mat H\,5,0.13735,"Galvanostatic	[0.00904 A,10 Min][default]	Step09[auto]",Galvanostatic,11/16/2024 12:28:03 AM,0.0008410298736111109,0.004625544134001106,0.40978925795950716,,0.002321079175,0.009038066,,36.740000000000016
21885,54790.0,0.1624558,0.009037971,23,01,MGPA-Li,Step09,No loop,MGP-A Half Cell ICI Test 2,C:\Users\solartronmobile.24M\24M Technologies\Lab Equipment Data - Solartron\Mat H\,5,0.13735,"Galvanostatic	[0.00904 A,10 Min][default]	Step09[auto]",Galvanostatic,11/16/2024 12:28:03 AM,0.0008535826111111109,0.00476421357995525,0.4278734554750666,,0.0023336319124999997,0.009037971,,36.740000000000016
21886,54795.0,0.162471,0.009038066,23,01,MGPA-Li,Step09,No loop,MGP-A Half Cell ICI Test 2,C:\Users\solartronmobile.24M\24M Technologies\Lab Equipment Data - Solartron\Mat H\,5,0.13735,"Galvanostatic	[0.00904 A,10 Min][default]	Step09[auto]",Galvanostatic,11/16/2024 12:28:03 AM,0.0008661354805555554,0.004904935477616592,0.4440742706091558,,0.0023461847819444444,0.009038066,,36.740000000000016
21887,54800.0,0.1624893,0.009038066,23,01,MGPA-Li,Step09,No loop,MGP-A Half Cell ICI Test 2,C:\Users\solartronmobile.24M\24M Technologies\Lab Equipment Data - Solartron\Mat H\,5,0.13735,"Galvanostatic	[0.00904 A,10 Min][default]	Step09[auto]",Galvanostatic,11/16/2024 12:28:03 AM,0.0008786883499999999,0.005047712932526247,0.46023352683572305,,0.0023587376513888886,0.009038066,,36.740000000000016
21888,54805.0,0.1625061,0.009037877,23,01,MGPA-Li,Step09,No loop,MGP-A Half Cell ICI Test 2,C:\Users\solartronmobile.24M\24M Technologies\Lab Equipment Data - Solartron\Mat H\,5,0.13735,"Galvanostatic	[0.00904 A,10 Min][default]	Step09[auto]",Galvanostatic,11/16/2024 12:28:03 AM,0.0008912409569444443,0.0051925450245995566,0.4789700255440142,,0.0023712902583333333,0.009037877,,36.740000000000016
21889,54810.0,0.1625183,0.009038162,23,01,MGPA-Li,Step09,No loop,MGP-A Half Cell ICI Test 2,C:\Users\solartronmobile.24M\24M Technologies\Lab Equipment Data - Solartron\Mat H\,5,0.13735,"Galvanostatic	[0.00904 A,10 Min][default]	Step09[auto]",Galvanostatic,11/16/2024 12:28:03 AM,0.0009037939597222221,0.00533942808248388,0.49557847523797394,,0.002383843261111111,0.009038162,,36.740000000000016
21890,54815.0,0.1625351,0.009037971,23,01,MGPA-Li,Step09,No loop,MGP-A Half Cell ICI Test 2,C:\Users\solartronmobile.24M\24M Technologies\Lab Equipment Data - Solartron\Mat H\,5,0.13735,"Galvanostatic	[0.00904 A,10 Min][default]	Step09[auto]",Galvanostatic,11/16/2024 12:28:03 AM,0.0009163466972222221,0.005488366584551564,0.5109489162511577,,0.002396395998611111,0.009037971,,36.740000000000016
21891,54820.0,0.1625458,0.009037971,23,01,MGPA-Li,Step09,No loop,MGP-A Half Cell ICI Test 2,C:\Users\solartronmobile.24M\24M Technologies\Lab Equipment Data - Solartron\Mat H\,5,0.13735,"Galvanostatic	[0.00904 A,10 Min][default]	Step09[auto]",Galvanostatic,11/16/2024 12:28:03 AM,0.000928899434722222,0.005639355286288035,0.5290375092192712,,0.002408948736111111,0.009037971,,36.740000000000016
21892,54825.0,0.1625595,0.009037877,23,01,MGPA-Li,Step09,No loop,MGP-A Half Cell ICI Test 2,C:\Users\solartronmobile.24M\24M Technologies\Lab Equipment Data - Solartron\Mat H\,5,0.13735,"Galvanostatic	[0.00904 A,10 Min][default]	Step09[auto]",Galvanostatic,11/16/2024 12:28:03 AM,0.0009414520416666665,0.005792397259455348,0.5484481461253802,,0.0024215013430555553,0.009037877,,36.740000000000016
21893,54830.0,0.1625732,0.009037877,23,01,MGPA-Li,Step09,No loop,MGP-A Half Cell ICI Test 2,C:\Users\solartronmobile.24M\24M Technologies\Lab Equipment Data - Solartron\Mat H\,5,0.13735,"Galvanostatic	[0.00904 A,10 Min][default]	Step09[auto]",Galvanostatic,11/16/2024 12:28:03 AM,0.0009540046486111109,0.005947492847994932,0.5654327452452452,,0.00243405395,0.009037877,,36.740000000000016
21894,54835.0,0.1625824,0.009037877,23,01,MGPA-Li,Step09,No loop,MGP-A Half Cell ICI Test 2,C:\Users\solartronmobile.24M\24M Technologies\Lab Equipment Data - Solartron\Mat H\,5,0.13735,"Galvanostatic	[0.00904 A,10 Min][default]	Step09[auto]",Galvanostatic,11/16/2024 12:28:03 AM,0.0009665572555555554,0.006104638046340568,0.585544347262726,,0.002446606556944444,0.009037877,,36.740000000000016
21895,54840.0,0.1625961,0.009037877,23,01,MGPA-Li,Step09,No loop,MGP-A Half Cell ICI Test 2,C:\Users\solartronmobile.24M\24M Technologies\Lab Equipment Data - Solartron\Mat H\,5,0.13735,"Galvanostatic	[0.00904 A,10 Min][default]	Step09[auto]",Galvanostatic,11/16/2024 12:28:03 AM,0.0009791098624999997,0.006263837491454604,0.6004595524728401,,0.0024591591638888884,0.009037877,,36.740000000000016
21896,54845.0,0.1626099,0.009038162,23,01,MGPA-Li,Step09,No loop,MGP-A Half Cell ICI Test 2,C:\Users\solartronmobile.24M\24M Technologies\Lab Equipment Data - Solartron\Mat H\,5,0.13735,"Galvanostatic	[0.00904 A,10 Min][default]	Step09[auto]",Galvanostatic,11/16/2024 12:28:03 AM,0.0009916628652777775,0.0064250916908111366,0.6173860950585491,,0.0024717121666666666,0.009038162,,36.740000000000016
21897,54850.0,0.1626205,0.009038162,23,01,MGPA-Li,Step09,No loop,MGP-A Half Cell ICI Test 2,C:\Users\solartronmobile.24M\24M Technologies\Lab Equipment Data - Solartron\Mat H\,5,0.13735,"Galvanostatic	[0.00904 A,10 Min][default]	Step09[auto]",Galvanostatic,11/16/2024 12:28:03 AM,0.0010042158680555553,0.006588397777382265,0.6389922513503553,,0.002484265169444444,0.009038162,,36.740000000000016
21898,54855.0,0.1626373,0.009038162,23,01,MGPA-Li,Step09,No loop,MGP-A Half Cell ICI Test 2,C:\Users\solartronmobile.24M\24M Technologies\Lab Equipment Data - Solartron\Mat H\,5,0.13735,"Galvanostatic	[0.00904 A,10 Min][default]	Step09[auto]",Galvanostatic,11/16/2024 12:28:03 AM,0.001016768870833333,0.006753762321258646,0.6503304120076345,,0.002496818172222222,0.009038162,,36.740000000000016
21899,54860.0,0.162645,0.009038066,23,01,MGPA-Li,Step09,No loop,MGP-A Half Cell ICI Test 2,C:\Users\solartronmobile.24M\24M Technologies\Lab Equipment Data - Solartron\Mat H\,5,0.13735,"Galvanostatic	[0.00904 A,10 Min][default]	Step09[auto]",Galvanostatic,11/16/2024 12:28:03 AM,0.0010293217402777776,0.006921176355706125,0.67425107798814,,0.0025093710416666665,0.009038066,,36.740000000000016
21900,54865.0,0.1626587,0.009037877,23,01,MGPA-Li,Step09,No loop,MGP-A Half Cell ICI Test 2,C:\Users\solartronmobile.24M\24M Technologies\Lab Equipment Data - Solartron\Mat H\,5,0.13735,"Galvanostatic	[0.00904 A,10 Min][default]	Step09[auto]",Galvanostatic,11/16/2024 12:28:03 AM,0.001041874347222222,0.007090646282588641,0.6869671333667975,,0.0025219236486111107,0.009037877,,36.740000000000016
21901,54870.0,0.162674,0.009038162,23,01,MGPA-Li,Step09,No loop,MGP-A Half Cell ICI Test 2,C:\Users\solartronmobile.24M\24M Technologies\Lab Equipment Data - Solartron\Mat H\,5,0.13735,"Galvanostatic	[0.00904 A,10 Min][default]	Step09[auto]",Galvanostatic,11/16/2024 12:28:03 AM,0.0010544273499999998,0.007262174197322541,0.701579029077968,,0.002534476651388889,0.009038162,,36.740000000000016
21902,54875.0,0.1626846,0.009038066,23,01,MGPA-Li,Step09,No loop,MGP-A Half Cell ICI Test 2,C:\Users\solartronmobile.24M\24M Technologies\Lab Equipment Data - Solartron\Mat H\,5,0.13735,"Galvanostatic	[0.00904 A,10 Min][default]	Step09[auto]",Galvanostatic,11/16/2024 12:28:03 AM,0.0010669802194444443,0.0074357554475307725,0.7185386058640215,,0.002547029520833333,0.009038066,,36.740000000000016
21903,54880.0,0.1627014,0.009038162,23,01,MGPA-Li,Step09,No loop,MGP-A Half Cell ICI Test 2,C:\Users\solartronmobile.24M\24M Technologies\Lab Equipment Data - Solartron\Mat H\,5,0.13735,"Galvanostatic	[0.00904 A,10 Min][default]	Step09[auto]",Galvanostatic,11/16/2024 12:28:03 AM,0.001079533222222222,0.007611397014132839,0.7313138816066186,,0.002559582523611111,0.009038162,,36.740000000000016
21904,54885.0,0.1627136,0.009038162,23,01,MGPA-Li,Step09,No loop,MGP-A Half Cell ICI Test 2,C:\Users\solartronmobile.24M\24M Technologies\Lab Equipment Data - Solartron\Mat H\,5,0.13735,"Galvanostatic	[0.00904 A,10 Min][default]	Step09[auto]",Galvanostatic,11/16/2024 12:28:03 AM,0.001092086225,0.007789094295312999,0.7462031670547008,,0.0025721355263888888,0.009038162,,36.740000000000016
21905,54890.0,0.1627258,0.009038066,23,01,MGPA-Li,Step09,No loop,MGP-A Half Cell ICI Test 2,C:\Users\solartronmobile.24M\24M Technologies\Lab Equipment Data - Solartron\Mat H\,5,0.13735,"Galvanostatic	[0.00904 A,10 Min][default]	Step09[auto]",Galvanostatic,11/16/2024 12:28:03 AM,0.0011046390944444444,0.007968847575667747,0.759973933370315,,0.002584688395833333,0.009038066,,36.740000000000016
21906,54895.0,0.1627396,0.009037971,23,01,MGPA-Li,Step09,No loop,MGP-A Half Cell ICI Test 2,C:\Users\solartronmobile.24M\24M Technologies\Lab Equipment Data - Solartron\Mat H\,5,0.13735,"Galvanostatic	[0.00904 A,10 Min][default]	Step09[auto]",Galvanostatic,11/16/2024 12:28:03 AM,0.0011171918319444443,0.008150658927521653,0.7760579598145182,,0.0025972411333333332,0.009037971,,36.740000000000016
21907,54900.0,0.1627502,0.009038353,23,01,MGPA-Li,Step09,No loop,MGP-A Half Cell ICI Test 2,C:\Users\solartronmobile.24M\24M Technologies\Lab Equipment Data - Solartron\Mat H\,5,0.13735,"Galvanostatic	[0.00904 A,10 Min][default]	Step09[auto]",Galvanostatic,11/16/2024 12:28:03 AM,0.0011297451,0.008334525168495673,0.7948879566601427,,0.0026097944013888886,0.009038353,,36.740000000000016
21908,54905.0,0.1627594,0.009038066,23,01,MGPA-Li,Step09,No loop,MGP-A Half Cell ICI Test 2,C:\Users\solartronmobile.24M\24M Technologies\Lab Equipment Data - Solartron\Mat H\,5,0.13735,"Galvanostatic	[0.00904 A,10 Min][default]	Step09[auto]",Galvanostatic,11/16/2024 12:28:03 AM,0.0011422979694444444,0.00852044490062367,0.8165795703004985,,0.0026223472708333333,0.009038066,,36.740000000000016
21909,54910.0,0.1627762,0.009037971,23,01,MGPA-Li,Step09,No loop,MGP-A Half Cell ICI Test 2,C:\Users\solartronmobile.24M\24M Technologies\Lab Equipment Data - Solartron\Mat H\,5,0.13735,"Galvanostatic	[0.00904 A,10 Min][default]	Step09[auto]",Galvanostatic,11/16/2024 12:28:03 AM,0.0011548507069444444,0.0087084271102674,0.8247527923784217,,0.002634900008333333,0.009037971,,36.740000000000016
21910,54915.0,0.1627838,0.009038257,23,01,MGPA-Li,Step09,No loop,MGP-A Half Cell ICI Test 2,C:\Users\solartronmobile.24M\24M Technologies\Lab Equipment Data - Solartron\Mat H\,5,0.13735,"Galvanostatic	[0.00904 A,10 Min][default]	Step09[auto]",Galvanostatic,11/16/2024 12:28:03 AM,0.0011674038416666667,0.0088984615437485,0.8481847785285153,,0.0026474531430555554,0.009038257,,36.740000000000016
21911,54920.0,0.1627991,0.009037877,23,01,MGPA-Li,Step09,No loop,MGP-A Half Cell ICI Test 2,C:\Users\solartronmobile.24M\24M Technologies\Lab Equipment Data - Solartron\Mat H\,5,0.13735,"Galvanostatic	[0.00904 A,10 Min][default]	Step09[auto]",Galvanostatic,11/16/2024 12:28:03 AM,0.0011799564486111112,0.009090557391621585,0.8546455791962309,,0.00266000575,0.009037877,,36.740000000000016
21912,54925.0,0.1628143,0.009037877,23,01,MGPA-Li,Step09,No loop,MGP-A Half Cell ICI Test 2,C:\Users\solartronmobile.24M\24M Technologies\Lab Equipment Data - Solartron\Mat H\,5,0.13735,"Galvanostatic	[0.00904 A,10 Min][default]	Step09[auto]",Galvanostatic,11/16/2024 12:28:03 AM,0.0011925090555555556,0.009284714918745524,0.8613900802500944,,0.0026725583569444447,0.009037877,,36.740000000000016
21913,54930.0,0.162822,0.009038066,23,01,MGPA-Li,Step09,No loop,MGP-A Half Cell ICI Test 2,C:\Users\solartronmobile.24M\24M Technologies\Lab Equipment Data - Solartron\Mat H\,5,0.13735,"Galvanostatic	[0.00904 A,10 Min][default]	Step09[auto]",Galvanostatic,11/16/2024 12:28:03 AM,0.001205061925,0.009480925511497873,0.8775162142219194,,0.002685111226388889,0.009038066,,36.740000000000016
21914,54935.0,0.1628326,0.009038162,23,01,MGPA-Li,Step09,No loop,MGP-A Half Cell ICI Test 2,C:\Users\solartronmobile.24M\24M Technologies\Lab Equipment Data - Solartron\Mat H\,5,0.13735,"Galvanostatic	[0.00904 A,10 Min][default]	Step09[auto]",Galvanostatic,11/16/2024 12:28:03 AM,0.0012176149277777779,0.009679192915986741,0.8894953252632686,,0.0026976642291666668,0.009038162,,36.740000000000016
21915,54940.0,0.1628464,0.009037877,23,01,MGPA-Li,Step09,No loop,MGP-A Half Cell ICI Test 2,C:\Users\solartronmobile.24M\24M Technologies\Lab Equipment Data - Solartron\Mat H\,5,0.13735,"Galvanostatic	[0.00904 A,10 Min][default]	Step09[auto]",Galvanostatic,11/16/2024 12:28:03 AM,0.0012301675347222223,0.00987952127041313,0.8990228787426806,,0.0027102168361111114,0.009037877,,36.740000000000016
21916,54945.0,0.162854,0.009037781,23,01,MGPA-Li,Step09,No loop,MGP-A Half Cell ICI Test 2,C:\Users\solartronmobile.24M\24M Technologies\Lab Equipment Data - Solartron\Mat H\,5,0.13735,"Galvanostatic	[0.00904 A,10 Min][default]	Step09[auto]",Galvanostatic,11/16/2024 12:28:03 AM,0.0012427200083333335,0.010081903194650247,0.9140705342152597,,0.0027227693097222226,0.009037781,,36.740000000000016
21917,54950.0,0.1628677,0.009037781,23,01,MGPA-Li,Step09,No loop,MGP-A Half Cell ICI Test 2,C:\Users\solartronmobile.24M\24M Technologies\Lab Equipment Data - Solartron\Mat H\,5,0.13735,"Galvanostatic	[0.00904 A,10 Min][default]	Step09[auto]",Galvanostatic,11/16/2024 12:28:03 AM,0.0012552724819444446,0.010286346536657831,0.9243353174603283,,0.0027353217833333337,0.009037781,,36.740000000000016
21918,54955.0,0.162883,0.009037877,23,01,MGPA-Li,Step09,No loop,MGP-A Half Cell ICI Test 2,C:\Users\solartronmobile.24M\24M Technologies\Lab Equipment Data - Solartron\Mat H\,5,0.13735,"Galvanostatic	[0.00904 A,10 Min][default]	Step09[auto]",Galvanostatic,11/16/2024 12:28:03 AM,0.001267825088888889,0.01049285369061132,0.9269047033002993,,0.002747874390277778,0.009037877,,36.740000000000016
21919,54960.0,0.1628906,0.009038162,23,01,MGPA-Li,Step09,No loop,MGP-A Half Cell ICI Test 2,C:\Users\solartronmobile.24M\24M Technologies\Lab Equipment Data - Solartron\Mat H\,5,0.13735,"Galvanostatic	[0.00904 A,10 Min][default]	Step09[auto]",Galvanostatic,11/16/2024 12:28:03 AM,0.0012803780916666669,0.010701415246189758,0.9511652038475341,,0.0027604273930555557,0.009038162,,36.740000000000016
21920,54965.0,0.1629028,0.009038353,23,01,MGPA-Li,Step09,No loop,MGP-A Half Cell ICI Test 2,C:\Users\solartronmobile.24M\24M Technologies\Lab Equipment Data - Solartron\Mat H\,5,0.13735,"Galvanostatic	[0.00904 A,10 Min][default]	Step09[auto]",Galvanostatic,11/16/2024 12:28:03 AM,0.0012929313597222225,0.010912037384896316,0.9511853044558143,,0.0027729806611111116,0.009038353,,36.740000000000016
21921,54970.0,0.162915,0.009038066,23,01,MGPA-Li,Step09,No loop,MGP-A Half Cell ICI Test 2,C:\Users\solartronmobile.24M\24M Technologies\Lab Equipment Data - Solartron\Mat H\,5,0.13735,"Galvanostatic	[0.00904 A,10 Min][default]	Step09[auto]",Galvanostatic,11/16/2024 12:28:03 AM,0.001305484229166667,0.011124720348091003,0.9678388160712502,,0.002785533530555556,0.009038066,,36.740000000000016
21922,54975.0,0.1629227,0.009037971,23,01,MGPA-Li,Step09,No loop,MGP-A Half Cell ICI Test 2,C:\Users\solartronmobile.24M\24M Technologies\Lab Equipment Data - Solartron\Mat H\,5,0.13735,"Galvanostatic	[0.00904 A,10 Min][default]	Step09[auto]",Galvanostatic,11/16/2024 12:28:03 AM,0.001318036966666667,0.011339458489400147,0.9762969084192195,,0.002798086268055556,0.009037971,,36.740000000000016
21923,54980.0,0.1629379,0.009038257,23,01,MGPA-Li,Step09,No loop,MGP-A Half Cell ICI Test 2,C:\Users\solartronmobile.24M\24M Technologies\Lab Equipment Data - Solartron\Mat H\,5,0.13735,"Galvanostatic	[0.00904 A,10 Min][default]	Step09[auto]",Galvanostatic,11/16/2024 12:28:03 AM,0.0013305901013888892,0.01155626204628124,0.982440596534733,,0.0028106394027777783,0.009038257,,36.740000000000016
21924,54985.0,0.1629501,0.009037971,23,01,MGPA-Li,Step09,No loop,MGP-A Half Cell ICI Test 2,C:\Users\solartronmobile.24M\24M Technologies\Lab Equipment Data - Solartron\Mat H\,5,0.13735,"Galvanostatic	[0.00904 A,10 Min][default]	Step09[auto]",Galvanostatic,11/16/2024 12:28:03 AM,0.0013431428388888892,0.011775127306192469,0.9853012166405044,,0.002823192140277778,0.009037971,,36.740000000000016
21925,54990.0,0.1629578,0.009037971,23,01,MGPA-Li,Step09,No loop,MGP-A Half Cell ICI Test 2,C:\Users\solartronmobile.24M\24M Technologies\Lab Equipment Data - Solartron\Mat H\,5,0.13735,"Galvanostatic	[0.00904 A,10 Min][default]	Step09[auto]",Galvanostatic,11/16/2024 12:28:03 AM,0.0013556955763888892,0.011996048474790534,1.000218127490035,,0.002835744877777778,0.009037971,,36.740000000000016
21926,54995.0,0.16297,0.009038257,23,01,MGPA-Li,Step09,No loop,MGP-A Half Cell ICI Test 2,C:\Users\solartronmobile.24M\24M Technologies\Lab Equipment Data - Solartron\Mat H\,5,0.13735,"Galvanostatic	[0.00904 A,10 Min][default]	Step09[auto]",Galvanostatic,11/16/2024 12:28:03 AM,0.0013682487111111115,0.012219031967240312,1.0062633043865519,,0.0028482980125,0.009038257,,36.740000000000016
